Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2010-03-30 00:00:00-04:00,7.15376322959188,7.180371242577475,7.082708951438882,7.131086349487305,527310000,0.0,0.0,AAPL
2010-03-31 00:00:00-04:00,7.12020535415034,7.154069306234282,7.089062273690336,7.10538911819458,430659600,0.0,0.0,AAPL
2010-04-01 00:00:00-04:00,7.178256099237635,7.21816651400201,7.037357769981783,7.134716510772705,603145200,0.0,0.0,AAPL
2010-04-05 00:00:00-04:00,7.104781086094736,7.211512663593803,7.098431043679892,7.210907936096191,684507600,0.0,0.0,AAPL
2010-04-06 00:00:00-04:00,7.20214076731163,7.263821365669093,7.165857919916661,7.242656707763672,447017200,0.0,0.0,AAPL
2010-04-07 00:00:00-04:00,7.242958569869435,7.314617576010458,7.216048596632093,7.2747063636779785,628502000,0.0,0.0,AAPL
2010-04-08 00:00:00-04:00,7.269871809691968,7.303131033683474,7.197306083277717,7.255056381225586,572989200,0.0,0.0,AAPL
2010-04-09 00:00:00-04:00,7.299806108183808,7.313714849859764,7.270477208774695,7.310690402984619,334182800,0.0,0.0,AAPL
2010-04-12 00:00:00-04:00,7.323084939237954,7.349390192032805,7.311293152089959,7.325806617736816,333026400,0.0,0.0,AAPL
2010-04-13 00:00:00-04:00,7.31280549468584,7.341226891328816,7.290127800551758,7.330039024353027,306210800,0.0,0.0,AAPL
2010-04-14 00:00:00-04:00,7.416213329906092,7.432238215380476,7.379628503449988,7.428609848022461,404076400,0.0,0.0,AAPL
2010-04-15 00:00:00-04:00,7.4313302084864326,7.5295964658865335,7.423166786182822,7.526270866394043,376784800,0.0,0.0,AAPL
2010-04-16 00:00:00-04:00,7.515685320141378,7.593391613107027,7.394138290430602,7.480309963226318,750545600,0.0,0.0,AAPL
2010-04-19 00:00:00-04:00,7.469122213650016,7.495124693150513,7.310082083877735,7.47033166885376,566924400,0.0,0.0,AAPL
2010-04-20 00:00:00-04:00,7.514778963919936,7.536246393031347,7.346063976831467,7.395348072052002,738326400,0.0,0.0,AAPL
2010-04-21 00:00:00-04:00,7.824997746526183,7.868840104150388,7.732174056538755,7.8376970291137695,982391200,0.0,0.0,AAPL
2010-04-22 00:00:00-04:00,7.808067255185675,8.065372889694931,7.746385824338325,8.056906700134277,793424800,0.0,0.0,AAPL
2010-04-23 00:00:00-04:00,8.102863375254682,8.229551012896787,8.072930562735925,8.188733100891113,796955600,0.0,0.0,AAPL
2010-04-26 00:00:00-04:00,8.220478575663451,8.238014868045205,8.108908355974233,8.148517608642578,479068800,0.0,0.0,AAPL
2010-04-27 00:00:00-04:00,8.08109487947431,8.098329218548985,7.877004489441749,7.922962188720703,709343600,0.0,0.0,AAPL
2010-04-28 00:00:00-04:00,7.959546302609975,7.982222380334184,7.752734273085957,7.9096574783325195,758402400,0.0,0.0,AAPL
2010-04-29 00:00:00-04:00,7.952590447041203,8.16363554172459,7.922052913361485,8.122515678405762,558840800,0.0,0.0,AAPL
2010-04-30 00:00:00-04:00,8.142774642371386,8.180871683396807,7.8915171239516795,7.894237995147705,542463600,0.0,0.0,AAPL
2010-05-03 00:00:00-04:00,7.977383815044885,8.09953636479319,7.948356891031856,8.053275108337402,454342000,0.0,0.0,AAPL
2010-05-04 00:00:00-04:00,7.948660400647998,7.960754144840871,7.763013070904959,7.821367263793945,723819600,0.0,0.0,AAPL
2010-05-05 00:00:00-04:00,7.650537778673316,7.8050420744267655,7.520523743955528,7.740035057067871,883103200,0.0,0.0,AAPL
2010-05-06 00:00:00-04:00,7.674727575543392,7.808369195169081,6.024462886501818,7.4455413818359375,1285860800,0.0,0.0,AAPL
2010-05-07 00:00:00-04:00,7.368741776673147,7.4552154241652016,6.809380709682467,7.131390571594238,1676018400,0.0,0.0,AAPL
2010-05-10 00:00:00-04:00,7.5664821946523375,7.699519059684617,7.5144764196163845,7.679563045501709,984306400,0.0,0.0,AAPL
2010-05-11 00:00:00-04:00,7.6145567417828035,7.857954391063858,7.574041600975638,7.756060600280762,848906800,0.0,0.0,AAPL
2010-05-12 00:00:00-04:00,7.838298908561104,7.955916405356517,7.821972878531174,7.924471378326416,654379600,0.0,0.0,AAPL
2010-05-13 00:00:00-04:00,7.95864234282688,8.01246232476047,7.752434949400767,7.811697483062744,599712400,0.0,0.0,AAPL
2010-05-14 00:00:00-04:00,7.714939645573633,7.7548508688002045,7.543805733054655,7.674423694610596,759362800,0.0,0.0,AAPL
2010-05-17 00:00:00-04:00,7.7010316578587155,7.745780702644889,7.489683756123461,7.68651819229126,762834800,0.0,0.0,AAPL
2010-05-18 00:00:00-04:00,7.769965493435976,7.817435387875179,7.566781104207716,7.630276679992676,782678400,0.0,0.0,AAPL
2010-05-19 00:00:00-04:00,7.543806678281982,7.647212712033743,7.403211095148028,7.50873327255249,1025726800,0.0,0.0,AAPL
2010-05-20 00:00:00-04:00,7.313410282634183,7.372975568909844,7.141974387131191,7.188840389251709,1282915200,0.0,0.0,AAPL
2010-05-21 00:00:00-04:00,7.039474019157467,7.392627746567354,6.995027742134204,7.326714038848877,1223891200,0.0,0.0,AAPL
2010-05-24 00:00:00-04:00,7.476682833049676,7.586136135073991,7.445842524781196,7.4609599113464355,754238800,0.0,0.0,AAPL
2010-05-25 00:00:00-04:00,7.23691188567053,7.460958221217348,7.1706962296398515,7.414395809173584,1048006400,0.0,0.0,AAPL
2010-05-26 00:00:00-04:00,7.561342647905213,7.623326028269235,7.369949957321361,7.380835056304932,850654000,0.0,0.0,AAPL
2010-05-27 00:00:00-04:00,7.577066834984624,7.676542553914397,7.532015818487624,7.660214900970459,666282400,0.0,0.0,AAPL
2010-05-28 00:00:00-04:00,7.842836999850521,7.8431389600077495,7.660212465615041,7.766944885253906,815614800,0.0,0.0,AAPL
2010-06-01 00:00:00-04:00,7.851909606092724,8.04088263017552,7.829837441908889,7.886378288269043,876472800,0.0,0.0,AAPL
2010-06-02 00:00:00-04:00,7.998552105045665,8.006413567202232,7.871259716726211,7.980713844299316,688548000,0.0,0.0,AAPL
2010-06-03 00:00:00-04:00,8.017901009131293,8.02908887599344,7.873677076583195,7.955616474151611,650106800,0.0,0.0,AAPL
2010-06-04 00:00:00-04:00,7.807157959049431,7.9187273913380825,7.698914932725373,7.739128112792969,758304400,0.0,0.0,AAPL
2010-06-07 00:00:00-04:00,7.809577803434086,7.835580289672721,7.575553005145825,7.587345600128174,886942000,0.0,0.0,AAPL
2010-06-08 00:00:00-04:00,7.656884793743301,7.673817164606117,7.427395943768297,7.538663387298584,1000770400,0.0,0.0,AAPL
2010-06-09 00:00:00-04:00,7.603370271891663,7.616372322031803,7.331853974836395,7.353320598602295,854630000,0.0,0.0,AAPL
2010-06-10 00:00:00-04:00,7.402908408416222,7.588555004519328,7.32308595108952,7.574345111846924,776356000,0.0,0.0,AAPL
2010-06-11 00:00:00-04:00,7.505407971524094,7.675635224222127,7.479405481944875,7.665052890777588,545759200,0.0,0.0,AAPL
2010-06-14 00:00:00-04:00,7.739130320950666,7.835581588602115,7.680170565785721,7.688333988189697,602960400,0.0,0.0,AAPL
2010-06-15 00:00:00-04:00,7.729451779879665,7.856744120649493,7.72521868645354,7.8519062995910645,585074000,0.0,0.0,AAPL
2010-06-16 00:00:00-04:00,7.894541824942378,8.095609409665034,7.880331123084005,8.08049201965332,783678000,0.0,0.0,AAPL
2010-06-17 00:00:00-04:00,8.181776898885598,8.25131976366152,8.148517689147525,8.220176696777344,872855200,0.0,0.0,AAPL
2010-06-18 00:00:00-04:00,8.231669719210618,8.31481859139789,8.206573915953893,8.286698341369629,784621600,0.0,0.0,AAPL
2010-06-21 00:00:00-04:00,8.3961494360082,8.436060657995146,8.125237877527269,8.168777465820312,776490400,0.0,0.0,AAPL
2010-06-22 00:00:00-04:00,8.228945329195975,8.344143114916843,8.208990125126219,8.280043601989746,717262000,0.0,0.0,AAPL
2010-06-23 00:00:00-04:00,8.30211973777882,8.30453864941759,8.100144652843426,8.192968368530273,768457200,0.0,0.0,AAPL
2010-06-24 00:00:00-04:00,8.193870297081235,8.260389521127607,8.10618722324997,8.133399963378906,714277200,0.0,0.0,AAPL
2010-06-25 00:00:00-04:00,8.165454521763468,8.1718037611733,8.036951858428198,8.063861846923828,549942400,0.0,0.0,AAPL
2010-06-28 00:00:00-04:00,8.070813529909353,8.15607933431023,7.997945855312848,8.112236976623535,584948000,0.0,0.0,AAPL
2010-06-29 00:00:00-04:00,7.985849903202405,7.994014129996257,7.68893589969776,7.745476722717285,1133344800,0.0,0.0,AAPL
2010-06-30 00:00:00-04:00,7.761805492010641,7.79990253525712,7.5592273347841825,7.605185031890869,739452000,0.0,0.0,AAPL
2010-07-01 00:00:00-04:00,7.688936443500485,7.704054635502762,7.353925382530834,7.512964725494385,1022896000,0.0,0.0,AAPL
2010-07-02 00:00:00-04:00,7.573738063864274,7.587042880601565,7.353320065894286,7.466402530670166,693842800,0.0,0.0,AAPL
2010-07-06 00:00:00-04:00,7.589159573173429,7.643583455177387,7.4428186891723405,7.517501354217529,615235600,0.0,0.0,AAPL
2010-07-07 00:00:00-04:00,7.573737468472576,7.824089871505417,7.5513641601636134,7.821065425872803,654556000,0.0,0.0,AAPL
2010-07-08 00:00:00-04:00,7.936267552867215,7.948966839173417,7.706778555449156,7.803532600402832,738144400,0.0,0.0,AAPL
2010-07-09 00:00:00-04:00,7.767245986177481,7.858255475690179,7.714938257454968,7.849790096282959,433322400,0.0,0.0,AAPL
2010-07-12 00:00:00-04:00,7.816834487948583,7.9172168731078765,7.705869770770059,7.779342174530029,562878400,0.0,0.0,AAPL
2010-07-13 00:00:00-04:00,7.750012115491807,7.752430218514988,7.450980372251672,7.613346099853516,1190924000,0.0,0.0,AAPL
2010-07-14 00:00:00-04:00,7.540178823055467,7.73429079150849,7.5286881876933816,7.641467094421387,812047600,0.0,0.0,AAPL
2010-07-15 00:00:00-04:00,7.505409169300387,7.769668816879799,7.47728972411655,7.6027679443359375,824866000,0.0,0.0,AAPL
2010-07-16 00:00:00-04:00,7.655073021027714,7.709194941003823,7.510849092735018,7.5559000968933105,1039858400,0.0,0.0,AAPL
2010-07-19 00:00:00-04:00,7.5552960511459775,7.5552960511459775,7.24447324082042,7.425282001495361,1024478000,0.0,0.0,AAPL
2010-07-20 00:00:00-04:00,7.344248280379873,7.646604793927791,7.256867166419154,7.6160664558410645,1074950800,0.0,0.0,AAPL
2010-07-21 00:00:00-04:00,8.015176958982174,8.016991141479718,7.6798640381745775,7.687119960784912,1185671200,0.0,0.0,AAPL
2010-07-22 00:00:00-04:00,7.79113382877391,7.86128063237245,7.719474802124104,7.8316497802734375,645318800,0.0,0.0,AAPL
2010-07-23 00:00:00-04:00,7.773295338070643,7.87277104093246,7.748804266300867,7.859467029571533,533388800,0.0,0.0,AAPL
2010-07-26 00:00:00-04:00,7.861279830025426,7.864303468439189,7.79204052880046,7.839510440826416,420551600,0.0,0.0,AAPL
2010-07-27 00:00:00-04:00,7.887585723107311,8.006411896618234,7.870351386434886,7.984642505645752,584771600,0.0,0.0,AAPL
2010-07-28 00:00:00-04:00,7.972245386346388,8.04239218318135,7.868839374152437,7.890305995941162,519985200,0.0,0.0,AAPL
2010-07-29 00:00:00-04:00,7.8827487987606135,7.941405780684548,7.7433626738711,7.804135799407959,643806800,0.0,0.0,AAPL
2010-07-30 00:00:00-04:00,7.73701256757454,7.852209567504366,7.707078141099924,7.778132438659668,448210000,0.0,0.0,AAPL
2010-08-02 00:00:00-04:00,7.874584682670295,7.939590897080274,7.849791652401381,7.917216777801514,428055600,0.0,0.0,AAPL
2010-08-03 00:00:00-04:00,7.891817202754411,7.959847040238733,7.843742568964162,7.919633865356445,417653600,0.0,0.0,AAPL
2010-08-04 00:00:00-04:00,7.947151449579453,7.990690238405127,7.870655397840453,7.951384544372559,420375200,0.0,0.0,AAPL
2010-08-05 00:00:00-04:00,7.91358826750459,7.95743062471432,7.87791013842835,7.912681579589844,289097200,0.0,0.0,AAPL
2010-08-06 00:00:00-04:00,7.854624257733848,7.906328047433906,7.789617272435986,7.863997936248779,444897600,0.0,0.0,AAPL
2010-08-09 00:00:00-04:00,7.906029877775234,7.926288663485733,7.848280389272329,7.914194107055664,303128000,0.0,0.0,AAPL
2010-08-10 00:00:00-04:00,7.856744541307314,7.874886371247749,7.787201667249034,7.843440532684326,451920000,0.0,0.0,AAPL
2010-08-11 00:00:00-04:00,7.72219886977816,7.730967020178912,7.553181063788871,7.564670085906982,620054400,0.0,0.0,AAPL
2010-08-12 00:00:00-04:00,7.458842885133873,7.652653667985782,7.441608549765856,7.6130452156066895,534920400,0.0,0.0,AAPL
2010-08-13 00:00:00-04:00,7.608813787303644,7.615767753527609,7.531410241281174,7.531713008880615,354869200,0.0,0.0,AAPL
2010-08-16 00:00:00-04:00,7.48575514851028,7.559228373746964,7.456728210709909,7.487569332122803,318430000,0.0,0.0,AAPL
2010-08-17 00:00:00-04:00,7.561341332603077,7.6989140394396225,7.534733317493947,7.6184868812561035,422640400,0.0,0.0,AAPL
2010-08-18 00:00:00-04:00,7.630281552965449,7.700125600602132,7.606697167013848,7.651748180389404,339696000,0.0,0.0,AAPL
2010-08-19 00:00:00-04:00,7.644795644048988,7.664146938706433,7.5190154582974,7.555298328399658,426706000,0.0,0.0,AAPL
2010-08-20 00:00:00-04:00,7.540480266354952,7.6774474678543045,7.528687671597109,7.548038959503174,384230000,0.0,0.0,AAPL
2010-08-23 00:00:00-04:00,7.61304572392878,7.6193949613682745,7.415304601603155,7.431933403015137,414041600,0.0,0.0,AAPL
2010-08-24 00:00:00-04:00,7.337296405731263,7.347273202240249,7.215748553724963,7.25445032119751,602565600,0.0,0.0,AAPL
2010-08-25 00:00:00-04:00,7.19730503993233,7.377207913970975,7.171907281583176,7.343947887420654,596867600,0.0,0.0,AAPL
2010-08-26 00:00:00-04:00,7.421351743360531,7.4304226600811205,7.26503324508667,7.26503324508667,466505200,0.0,0.0,AAPL
2010-08-27 00:00:00-04:00,7.309480278984677,7.335482766010169,7.12232066525226,7.305549144744873,548391200,0.0,0.0,AAPL
2010-08-30 00:00:00-04:00,7.279545199990403,7.430421941011215,7.277126289098999,7.332155704498291,383289200,0.0,0.0,AAPL
2010-08-31 00:00:00-04:00,7.312502846854362,7.394442246596724,7.267149879984114,7.350297927856445,420786800,0.0,0.0,AAPL
2010-09-01 00:00:00-04:00,7.482426615809093,7.603066965937366,7.446446528786323,7.568901062011719,697037600,0.0,0.0,AAPL
2010-09-02 00:00:00-04:00,7.597019899554516,7.624534606933594,7.515686040229021,7.624534606933594,415427600,0.0,0.0,AAPL
2010-09-03 00:00:00-04:00,7.712822066472953,7.824391487252074,7.6949830052579715,7.824089527130127,520788800,0.0,0.0,AAPL
2010-09-07 00:00:00-04:00,7.759685434240253,7.847066537038536,7.747893652017825,7.7950615882873535,342557600,0.0,0.0,AAPL
2010-09-08 00:00:00-04:00,7.854628584702815,7.994015503219418,7.8340678415019305,7.949569225311279,526551200,0.0,0.0,AAPL
2010-09-09 00:00:00-04:00,8.013666493998505,8.058414719483432,7.949566986245559,7.954102039337158,438575200,0.0,0.0,AAPL
2010-09-10 00:00:00-04:00,7.957731597865367,7.997340856006369,7.9036096832274,7.964383602142334,387542400,0.0,0.0,AAPL
2010-09-13 00:00:00-04:00,8.037252960957053,8.11163286424406,8.035439584970268,8.074140548706055,388780000,0.0,0.0,AAPL
2010-09-14 00:00:00-04:00,8.0490434149352,8.138540690731919,8.028180713362906,8.104979515075684,408150400,0.0,0.0,AAPL
2010-09-15 00:00:00-04:00,8.108307412238995,8.175128623066197,8.098328999849238,8.170289993286133,429368800,0.0,0.0,AAPL
2010-09-16 00:00:00-04:00,8.170894536526927,8.365309252646494,8.148519610644039,8.362285614013672,652103200,0.0,0.0,AAPL
2010-09-17 00:00:00-04:00,8.39615098807225,8.404315217460228,8.274906691474879,8.326004981994629,634477200,0.0,0.0,AAPL
2010-09-20 00:00:00-04:00,8.34747292184671,8.580288328530381,8.340518954404159,8.563658714294434,658677600,0.0,0.0,AAPL
2010-09-21 00:00:00-04:00,8.58270443602996,8.688226598562112,8.55035190632518,8.57998275756836,668074400,0.0,0.0,AAPL
2010-09-22 00:00:00-04:00,8.547933976017354,8.70727611715233,8.538863059071659,8.700322151184082,585289600,0.0,0.0,AAPL
2010-09-23 00:00:00-04:00,8.657386567908594,8.851802097749434,8.647408963784917,8.735696792602539,786116800,0.0,0.0,AAPL
2010-09-24 00:00:00-04:00,8.831849776559274,8.87508661348241,8.784984571972325,8.8385009765625,649488000,0.0,0.0,AAPL
2010-09-27 00:00:00-04:00,8.888688871211029,8.911364948555903,8.798888827537805,8.803423881530762,482834800,0.0,0.0,AAPL
2010-09-28 00:00:00-04:00,8.821867426456842,8.821867426456842,8.314815786025616,8.673410415649414,1035042400,0.0,0.0,AAPL
2010-09-29 00:00:00-04:00,8.684598235255168,8.762606497306175,8.647408691101393,8.688831329345703,469644000,0.0,0.0,AAPL
2010-09-30 00:00:00-04:00,8.738119395336708,8.768354985251444,8.503792564271969,8.579381942749023,673391600,0.0,0.0,AAPL
2010-10-01 00:00:00-04:00,8.65194100528644,8.664942243614078,8.506809626237638,8.54218578338623,448142800,0.0,0.0,AAPL
2010-10-04 00:00:00-04:00,8.514372548538688,8.553678239407954,8.398569197326362,8.424875259399414,435302000,0.0,0.0,AAPL
2010-10-05 00:00:00-04:00,8.52646389865334,8.751718856265814,8.521020543309254,8.736299514770508,501967200,0.0,0.0,AAPL
2010-10-06 00:00:00-04:00,8.755955754713435,8.828521477681772,8.625035008725202,8.743861198425293,670868800,0.0,0.0,AAPL
2010-10-07 00:00:00-04:00,8.77863304815987,8.782866143055577,8.674925049046092,8.744769096374512,408399600,0.0,0.0,AAPL
2010-10-08 00:00:00-04:00,8.820053620118689,8.904411115823065,8.76835142021611,8.891409873962402,658403200,0.0,0.0,AAPL
2010-10-11 00:00:00-04:00,8.91166735128318,8.987255880583808,8.907434258002505,8.930412292480469,427753200,0.0,0.0,AAPL
2010-10-12 00:00:00-04:00,8.931926721948322,9.055591530608167,8.843638083612825,9.026564598083496,558544000,0.0,0.0,AAPL
2010-10-13 00:00:00-04:00,9.076757726069305,9.129972163247865,9.064663168810394,9.074943542480469,630092400,0.0,0.0,AAPL
2010-10-14 00:00:00-04:00,9.121807866146781,9.14539144316003,9.082803326416894,9.140554428100586,435296400,0.0,0.0,AAPL
2010-10-15 00:00:00-04:00,9.295658647358131,9.524240814447214,9.219162631580067,9.516379356384277,922194000,0.0,0.0,AAPL
2010-10-18 00:00:00-04:00,9.62916087636397,9.645184948272938,9.502775217650516,9.614950180053711,1093010800,0.0,0.0,AAPL
2010-10-19 00:00:00-04:00,9.173508944004752,9.487052574511994,9.071312388701516,9.357644081115723,1232784000,0.0,0.0,AAPL
2010-10-20 00:00:00-04:00,9.342830074769315,9.50156748091195,9.278428585824951,9.389090538024902,721624400,0.0,0.0,AAPL
2010-10-21 00:00:00-04:00,9.444421853204368,9.516382842458608,9.276311571482928,9.358552932739258,551460000,0.0,0.0,AAPL
2010-10-22 00:00:00-04:00,9.344945473445517,9.374274364212644,9.261193509949772,9.296568870544434,372778000,0.0,0.0,AAPL
2010-10-25 00:00:00-04:00,9.345549305951351,9.42143979525121,9.325895254916983,9.337989807128906,392462000,0.0,0.0,AAPL
2010-10-26 00:00:00-04:00,9.278426909332307,9.365203310049024,9.241538522090648,9.314105033874512,392929600,0.0,0.0,AAPL
2010-10-27 00:00:00-04:00,9.302010606506665,9.370040450692926,9.24002723161913,9.307453155517578,399002800,0.0,0.0,AAPL
2010-10-28 00:00:00-04:00,9.311081879799731,9.312594102848777,9.09792140553718,9.229144096374512,551051200,0.0,0.0,AAPL
2010-10-29 00:00:00-04:00,9.198608061460435,9.248496901777573,9.09701538975897,9.100341796875,430511200,0.0,0.0,AAPL
